
 Data Alignment: None
 Data Alignment Step: 0
C:\Users\Labuser\Documents\Octet experiments\2020\20200514 - AMC PCT media run3 kinetics 47-54, 200514_001.frd, 200514_002.frd, 200514_003.frd, 200514_004.frd, 200514_005.frd, 200514_006.frd, 200514_007.frd, 200514_008.frd, 200514_009.frd, 200514_010.frd, 200514_011.frd, 200514_012.frd, 200514_013.frd, 200514_014.frd, 200514_015.frd, 200514_016.frd, 
X Values, A2, B2, C2, D2, E2, F2, G2, H2, A3, B3, C3, D3, E3, F3, G3, H3, 
0.00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
20.60, -0.00644801, 0.00103302, 0.00481177, 0.00454556, -0.00778945, -0.00490672, 0.00068333, -0.00871044, -0.01521965, -0.00464146, -0.00976315, -0.00718564, -0.00807984, -0.01337522, -0.00082707, 0.00134765, 
20.80, -0.00651006, 0.00506063, -0.00512957, 0.00387696, -0.00819046, -0.00697036, 0.00069681, -0.00873089, -0.0134583, -0.00689612, -0.00744686, -0.00910914, -0.00580869, -0.01359252, -0.0026089, 0.0001284, 
21.00, -0.00525785, 0.00289033, 0.00265792, 0.00536764, -0.00498981, -0.00720507, -0.00251032, -0.00161679, -0.01787672, -0.00644845, -0.00394894, -0.00848889, -0.00841309, -0.01391053, -0.00554636, 0.00343511, 
21.20, -0.00383331, 0.0010619, 0.00021755, 0.00544094, -0.00692844, -0.00574973, -0.00309558, -0.00739635, -0.0145348, -0.0083142, -0.00720872, -0.00925203, -0.00834711, -0.01107086, 0.00232317, 0.00091033, 
21.40, -0.0083102, 0.00259075, 0.00491708, 0.00447554, -0.00853538, -0.00463122, -0.002983, -0.00261264, -0.01651821, -0.00385968, -0.00707414, -0.00989862, -0.00578169, -0.01125029, -0.00314858, -0.00240474, 
21.60, -0.00779529, 0.00381107, 0.0007926, 0.01055504, -0.007458, -0.00979642, -0.00018032, -0.0112679, -0.01471297, -0.00483771, -0.00857607, -0.00865846, -0.00726688, -0.01013639, -0.00163319, 0.00152136, 
21.81, -0.0109527, -0.00102586, 0.00204372, 0.00515035, -0.00748792, -0.0062939, -0.00269404, -0.00614697, -0.01464253, -0.00564441, -0.00863158, -0.01061938, -0.0069521, -0.01237319, -0.00065595, 0.00064106, 
22.01, -0.00614514, -0.00040052, -0.00272163, 0.00412677, -0.00681949, -0.00588338, -0.00092029, -0.00476151, -0.0126648, -0.00781411, -0.00800479, -0.00544498, -0.00737112, -0.01338044, -0.00035363, 0.00070388, 
22.20, -0.00348086, -0.00076685, 0.00124044, 0.01423956, -0.0067146, -0.00730132, -0.00384284, -0.00455036, -0.01405231, -0.00778543, -0.00893309, -0.00784088, -0.00730515, -0.01166487, -0.00326604, -0.00312765, 
22.40, -0.00769017, 0.00504361, 0.00355137, 0.00571664, -0.00885307, -0.00859433, -0.00589999, -0.0039979, -0.01784683, -0.00485558, -0.007557, -0.00976996, -0.00749847, -0.01110138, -0.00100513, -0.00226464, 
22.60, -0.00747099, 0.00305274, 0.00128733, 0.00712265, -0.00617491, -0.00451587, -0.00383372, -0.00371018, -0.01976479, -0.00687312, -0.00660116, -0.00591644, -0.01267876, -0.01290187, -0.0011689, -0.00146388, 
22.81, -0.00720403, 0.0049195, -0.00055396, 0.00307664, -0.00895221, -0.0053195, -0.00464227, -0.00686225, -0.01760738, -0.00378153, -0.00575932, -0.00914447, -0.009715, -0.01191069, -0.00198429, 0.00060954, 
23.01, -0.00651103, 0.00180635, 0.00033241, 0.00516903, -0.00601171, -0.00546453, -0.00088216, 0.00027652, -0.01709967, -0.01039591, -0.01092913, -0.00852737, -0.00807107, -0.0113524, -0.00178055, 0.00256676, 
23.21, -0.01000361, 0.00307136, -0.00105175, 0.00704444, -0.00164843, -0.01038395, 0.00290469, -0.00700608, -0.01420528, -0.00844133, -0.00583098, -0.00846933, -0.00921279, -0.0133589, 0.00233731, -0.00275068, 
23.40, -0.00737849, -0.00065838, 0.0028683, 0.00927968, -0.01006396, -0.00740821, -0.00237503, -0.0049044, -0.01748456, -0.00145375, -0.00964218, -0.01211437, -0.01018088, -0.00990334, 0.00188813, -0.00327053, 
23.60, -0.00672915, 0.00243486, 0.00262856, 0.0034337, -0.00537597, -0.00775962, -0.00080729, -0.01011933, -0.02074897, -0.00676091, -0.01024106, -0.01262234, -0.01025307, -0.01124544, 0.00072132, -0.0024885, 
23.80, 0.00098695, 0.00061987, -0.00075738, 0.00225415, -0.01085254, -0.00787122, -0.00140481, -0.00521064, -0.01955697, -0.00290534, -0.00963324, -0.01069392, -0.01016889, -0.01154272, -0.00436709, -0.00010751, 
24.00, -0.00849976, 0.00303457, 0.0022146, 0.0100692, -0.00732855, -0.00299597, -0.00541501, -0.00344376, -0.01817593, -0.00786806, -0.01053245, -0.0093923, -0.01005768, -0.01197772, -0.00402627, 0.00355693, 
24.20, -0.00992562, 0.00343419, 0.00285612, 0.00950523, -0.00582203, -0.00497034, -0.00071718, -0.00983416, -0.0169287, -0.00662704, -0.00883545, -0.00407336, -0.01204868, -0.01328312, 0.00236292, -0.00313008, 
24.40, -0.0044436, 0.00365615, 0.00027977, 0.0026932, -0.00669686, -0.00703136, 0.00168325, -0.0097308, -0.01861786, -0.00984808, -0.00966425, -0.00729584, -0.01187224, -0.0122428, 0.00237381, -0.00162537, 
24.60, -0.01226311, 0.00188818, -0.00017609, 0.0067474, -0.00757597, -0.00460677, -0.00342193, -0.00912585, -0.01865203, -0.00627302, -0.01232332, -0.00680903, -0.0082945, -0.01114036, 0.00218009, 0.00344632, 
24.81, -0.00520797, 0.00061404, -0.00376192, 0.01190971, -0.00749082, -0.00633831, -0.00182953, -0.00347009, -0.01841547, -0.01135299, -0.01063105, -0.006124, -0.01393884, -0.01055558, 0.00044645, -0.00212039, 
25.00, -0.00599741, 0.00189372, -0.00090477, 0.00474706, -0.01012897, -0.00966147, -0.00146334, -0.00650614, -0.01619824, -0.00565228, -0.0115625, -0.00855019, -0.01016925, -0.01038833, -0.00055485, 0.00182321, 
25.20, -0.00447772, 0.00117234, 0.0002641, 0.00941429, -0.00762035, -0.00584181, -0.0047796, -0.00728817, -0.02139563, -0.00905147, -0.00834254, -0.01006143, -0.00984613, -0.01170807, 0.00179501, 0.00278886, 
25.40, -0.00971057, 0.00490991, -0.00018599, 0.00713566, -0.01219798, -0.00623039, -0.0056233, -0.00478909, -0.01675618, -0.00839311, -0.00904261, -0.00947955, -0.01024006, -0.01096138, -0.00092474, 0.00174665, 
25.60, -0.00589345, 0.00064232, 0.00319821, 0.0079431, -0.00985213, -0.00902739, -0.00498764, -0.01105593, -0.01676467, -0.00836397, -0.00677795, -0.00478848, -0.00723401, -0.01226631, 0.00205368, 0.00031159, 
25.81, -0.00463463, 0.00240687, 0.00005325, 0.00586478, -0.00916748, -0.00737664, -0.00363944, -0.00957468, -0.01739721, -0.00542444, -0.00741572, -0.00697688, -0.00815875, -0.00952103, -0.00054315, -0.00039797, 
26.01, -0.00367725, 0.00497298, 0.00005835, 0.00946084, -0.00648128, -0.00483255, -0.00168008, -0.00862868, -0.0209399, -0.00558776, -0.01017297, -0.00931622, -0.00910155, -0.0133822, -0.00337458, -0.0017343, 
26.21, -0.00810433, 0.00204197, -0.00120284, 0.00679715, -0.00663632, -0.01025311, -0.00161307, -0.00505371, -0.01833926, -0.00881228, -0.01001431, -0.00682019, -0.00900699, -0.01091364, -0.00292866, -0.00446037, 
26.40, -0.00686637, -0.00347716, 0.00270657, 0.00925488, -0.0090535, -0.00546327, -0.0056836, -0.00533781, -0.02024662, -0.00863613, -0.01173176, -0.00845802, -0.00954411, -0.01236934, 0.00118239, -0.00211839, 
26.60, -0.00861526, 0.00050319, 0.00519488, 0.00710853, -0.008568, -0.00634091, -0.00414425, -0.00734889, -0.01624653, -0.00425932, -0.00878557, -0.01145757, -0.00748676, -0.01202533, -0.00382156, -0.00321251, 
26.80, -0.00716493, 0.00185682, -0.0002952, 0.00642761, -0.0095112, -0.00637573, -0.00197373, -0.00780778, -0.01898047, -0.00577869, -0.0077942, -0.00904194, -0.00989737, -0.01337149, -0.00170893, 0.00086131, 
27.00, -0.00899779, 0.00171356, 0.0036383, 0.0018711, -0.00688987, -0.00631784, -0.0035928, -0.00620637, -0.01797493, -0.00481944, -0.01082101, -0.0109952, -0.00827068, -0.01625296, -0.0040733, -0.0040116, 
27.20, -0.00907292, 0.00322725, 0.00025372, 0.00120764, -0.00820349, -0.00894837, -0.00226931, -0.00614455, -0.01913834, -0.00639933, -0.01172491, -0.00607762, -0.0102617, -0.0120736, -0.00364796, 0.00196133, 
27.40, -0.0074997, 0.00155778, 0.00191528, 0.00245397, -0.01012616, -0.00727024, -0.00047027, -0.00786621, -0.01648081, -0.00751289, -0.01016539, -0.00517099, -0.00909443, -0.01394456, 0.00247354, -0.00457682, 
27.60, -0.00585553, 0.00384513, 0.00352667, 0.00873291, -0.0078471, -0.00838332, 0.00088136, -0.00754501, -0.01754801, -0.00579935, -0.01175873, -0.0089446, -0.00803874, -0.01448814, -0.00117242, 0.0018178, 
27.81, -0.00979977, 0.00603722, -0.00161789, 0.00530968, -0.01014573, -0.00971644, -0.00472985, -0.0071413, -0.01852196, -0.00775821, -0.00830703, -0.0098109, -0.01150512, -0.01555481, -0.00034051, 0.00019599, 
28.01, -0.00604621, 0.00146139, 0.00258749, 0.00530148, -0.00594149, -0.0099418, -0.00468801, -0.0125006, -0.01572317, -0.00428904, -0.01047205, -0.00698224, -0.00933985, -0.01364927, -0.00237602, 0.00169149, 
28.20, -0.00636223, -0.00182563, 0.00055766, 0.01172462, -0.00760588, -0.00859767, -0.00304566, -0.0112119, -0.02094294, -0.00523857, -0.00701527, -0.00939062, -0.0129813, -0.0108531, -0.0009545, 0.00531729, 
28.40, -0.00667456, 0.00511889, 0.00046921, 0.00917996, -0.00881239, -0.00272878, -0.00523008, -0.00843651, -0.01491411, -0.00484132, -0.00790891, -0.00861454, -0.01320659, -0.0168051, 0.00090014, 0.00292063, 
28.60, -0.00436096, 0.00325847, -0.00359155, 0.00771947, -0.01148564, -0.00879077, -0.00258969, -0.0111986, -0.02048406, -0.00745113, -0.00677522, -0.00731393, -0.0118472, -0.01200372, -0.00106491, 0.00098158, 
28.81, -0.00943879, 0.00424782, -0.00080335, 0.00719752, -0.00750803, -0.00764473, -0.0004272, -0.0089406, -0.01547105, -0.00919927, -0.00696356, -0.01001049, -0.00995794, -0.01054412, -0.00316659, 0.00022745, 
29.01, -0.008026, 0.00425402, 0.00023993, 0.00462908, -0.0089186, -0.01023024, -0.00237341, -0.00934927, -0.01403497, -0.0096743, -0.00840587, -0.01074268, -0.00823176, -0.00882056, -0.00078194, 0.00261779, 
29.21, -0.00916795, 0.00021208, -0.00130833, 0.00433243, -0.00832001, -0.00597973, -0.00112739, -0.00715959, -0.01620639, -0.00663182, -0.00843233, -0.01027847, -0.0098023, -0.01457996, 0.00033239, -0.00017854, 
29.40, -0.00867589, 0.00366124, 0.00155916, 0.00783871, -0.0123255, -0.00831955, -0.00636602, -0.00907949, -0.01694874, -0.00409741, -0.00417087, -0.00903656, -0.00985223, -0.01724503, -0.0020496, -0.0007756, 
29.60, -0.00623513, 0.00158613, 0.00644352, 0.00848202, -0.00732305, -0.0071318, -0.00678911, -0.01227036, -0.01813517, -0.00453313, -0.01107558, -0.00796504, -0.01073358, -0.01575707, -0.00034674, 0.00101087, 
29.80, -0.00803405, 0.00093471, 0.00328071, 0.00214914, -0.00700593, -0.00548533, -0.00212728, -0.00912419, -0.0165548, -0.00585074, -0.00964306, -0.0065018, -0.01233403, -0.01709865, 0.00102318, -0.00104492, 
30.00, -0.0069848, 0.00234983, 0.00276536, 0.01138887, -0.01139255, -0.01000575, -0.00369617, -0.01115724, -0.0205859, -0.0097589, -0.01046507, -0.00662879, -0.014992, -0.00877527, -0.00365378, -0.00020147, 
30.20, -0.00576003, -0.00074213, 0.00222832, 0.00493251, -0.00601638, -0.0099385, -0.00744482, -0.01275072, -0.01681336, -0.00404498, -0.00900223, -0.00964296, -0.01163186, -0.01448796, 0.00009063, 0.00155372, 
30.40, -0.00753444, 0.00254099, 0.00250468, 0.0039426, -0.00941409, -0.00960137, -0.00448274, -0.00812584, -0.0182078, -0.00787394, -0.00798169, -0.01247137, -0.01172729, -0.01549834, -0.00086914, -0.0023693, 
30.60, -0.01061095, -0.00024783, -0.00070879, 0.00517711, -0.00584052, -0.01226712, -0.00300115, -0.00809447, -0.01877515, -0.00545666, -0.00423368, -0.00386828, -0.00972755, -0.01414093, -0.00299683, 0.00026011, 
30.81, -0.00749153, 0.00243874, 0.00140734, 0.00343233, -0.00663323, -0.00884997, -0.00379486, -0.00953595, -0.01849293, -0.00454967, -0.00882433, -0.00727562, -0.01395151, -0.01169704, -0.00235422, -0.00393624, 
31.01, -0.00840417, 0.00558728, -0.00091197, 0.00533434, -0.01128118, -0.00819089, -0.00356937, -0.00584021, -0.01722592, -0.00691246, -0.00633632, -0.00954358, -0.01257966, -0.01548437, -0.00125589, 0.00035693, 
31.20, -0.00752698, 0.00264543, 0.00305261, 0.00426418, -0.00623897, -0.00839529, 0.0000621, -0.01060609, -0.01682726, -0.00867912, -0.00980014, -0.00607966, -0.01553549, -0.01371413, -0.00038628, -0.00056685, 
31.40, -0.00736982, 0.00082475, 0.00110542, 0.00446332, -0.00915814, -0.00891976, -0.00292073, -0.00999609, -0.02108619, -0.00548017, -0.00843687, -0.00688662, -0.01373238, -0.01235402, 0.00013175, 0.00443869, 
31.60, -0.00876021, 0.00188766, -0.002316, 0.00642424, -0.00956814, -0.0070769, -0.00233161, -0.01162841, -0.01836462, -0.00575398, -0.01196655, -0.00445583, -0.01095508, -0.01681035, 0.00011467, 0.00101609, 
31.81, -0.00969188, 0.00316466, -0.00286728, 0.00657682, -0.00949116, -0.00874727, -0.00837006, -0.00940698, -0.01663374, -0.0030746, -0.00676983, -0.00908953, -0.00863755, -0.01859604, -0.00378979, -0.00234763, 
32.01, -0.0087698, 0.00062402, -0.00069452, 0.00580893, -0.00867804, -0.01048564, -0.00560463, -0.00787805, -0.01876343, -0.003213, -0.01257465, -0.0105072, -0.01213464, -0.01372372, -0.00122739, -0.00230788, 
32.21, -0.01124669, 0.00287534, 0.00330608, 0.00775376, -0.00794725, -0.0103208, -0.00275101, -0.00742836, -0.01756335, -0.00750024, -0.00970967, -0.0085526, -0.01207359, -0.01771028, -0.00174767, 0.00067812, 
32.40, -0.00822426, -0.00000085, 0.00415017, 0.0039032, -0.0129975, -0.00602455, -0.00589495, -0.01031954, -0.01976081, -0.00867487, -0.01128685, -0.0095515, -0.00911588, -0.01176143, 0.00222475, -0.00110478, 
32.60, -0.00720534, 0.00253588, -0.00019037, 0.00941903, -0.00815429, -0.00917186, -0.00147289, -0.00650372, -0.01740135, -0.01018579, -0.00983195, -0.00666362, -0.01052689, -0.01559008, -0.00198878, -0.00224, 
32.80, -0.01211429, 0.00486159, 0.00130643, 0.00589557, -0.00872113, -0.00787919, -0.00333114, -0.01238059, -0.01979486, -0.00829286, -0.00691463, -0.00699589, -0.01218773, -0.01352346, -0.00068725, -0.0059484, 
33.00, -0.01135007, 0.00398656, 0.00348591, 0.00268015, -0.01131287, -0.00900149, -0.0030014, -0.005829, -0.0189805, -0.00681165, -0.00405723, -0.00962633, -0.00746595, -0.01618111, -0.00034557, -0.00530641, 
33.20, -0.0101321, 0.00376134, -0.00067393, 0.00659473, -0.01022448, -0.01157431, -0.00465457, -0.01004124, -0.0192414, -0.0071649, -0.00810162, -0.00184032, -0.009373, -0.01599363, 0.00059752, 0.00155754, 
33.40, -0.01002504, 0.0022049, -0.00205224, 0.00629243, -0.00980657, -0.00471213, -0.00578477, -0.00993427, -0.01894053, -0.00884748, -0.01143892, -0.00665447, -0.01052054, -0.0127892, -0.0027901, -0.00500168, 
33.60, -0.00861038, 0.00272001, -0.00137857, 0.007897, -0.01019514, -0.01011936, -0.00606153, -0.00913553, -0.02091618, -0.00565665, -0.01477351, -0.00765178, -0.01198289, -0.01778595, 0.00200572, 0.00191592, 
33.81, -0.00633885, 0.00142851, 0.00038646, 0.00507978, -0.0048018, -0.00725242, -0.00413706, -0.01177466, -0.01820175, -0.00945268, -0.01451439, -0.01129732, -0.01100709, -0.01944695, 0.00117783, 0.00238956, 
34.01, -0.00840257, -0.00010633, 0.00106065, 0.00451534, -0.00799183, -0.00552523, -0.00401213, -0.01083363, -0.01705609, -0.00948465, -0.00754176, -0.01085512, -0.0132946, -0.01200901, -0.00038509, -0.00023952, 
34.20, -0.00892742, 0.00234927, -0.00060357, 0.00811255, -0.01210686, -0.0094116, -0.00855502, -0.01031626, -0.01883194, -0.00699364, -0.00952283, -0.00503652, -0.01427221, -0.00946756, 0.00086313, -0.00495248, 
34.40, -0.00688971, 0.0014082, 0.00332688, 0.00382119, -0.00891921, -0.00907804, -0.00572371, -0.01135686, -0.02050524, -0.00754895, -0.00974535, -0.00613296, -0.0105754, -0.01298032, -0.00411006, 0.00225323, 
34.60, -0.0108959, 0.00158378, -0.0005466, 0.00852474, -0.00767412, -0.01185837, -0.00153448, -0.01253547, -0.02215024, -0.00834101, -0.01018765, -0.00772259, -0.01252638, -0.01777432, -0.00268865, 0.00407294, 
34.81, -0.00740672, -0.00049692, 0.00132279, 0.00590773, -0.00850838, -0.01209821, -0.00124156, -0.01070983, -0.01980837, -0.00521227, -0.00711697, -0.00795316, -0.01226959, -0.01735041, -0.00024901, 0.0016488, 
35.01, -0.00796663, 0.00428644, 0.00089947, 0.00506557, -0.01428908, -0.00786739, -0.00859312, -0.00860422, -0.01807433, -0.00897055, -0.00941851, -0.00688351, -0.01148159, -0.01369848, -0.00341992, 0.00264566, 
35.21, -0.00897569, 0.00394648, -0.00416091, 0.0056084, -0.00980514, -0.00904325, -0.00058705, -0.01213237, -0.02211504, -0.00672862, -0.01204936, -0.0068977, -0.01199131, -0.01639309, -0.00487636, 0.00271943, 
35.41, -0.00796204, 0.00589766, 0.00267531, 0.01068062, -0.01151442, -0.00587345, -0.00211419, -0.01154118, -0.02310391, -0.00563795, -0.01047458, -0.00583989, -0.01260102, -0.02005501, -0.00073532, -0.0025277, 
35.60, -0.0127158, 0.00035872, -0.00348732, 0.00532529, -0.00645177, -0.01066161, -0.00477818, -0.01015778, -0.02076434, -0.00419585, -0.01303783, -0.01129581, -0.00882841, -0.01226656, -0.00166649, 0.00266898, 
35.80, -0.01098954, 0.00048788, -0.00004089, 0.00502066, -0.0096658, -0.00958852, -0.00461536, -0.01587576, -0.02501835, -0.00465723, -0.01017668, -0.00843974, -0.01217792, -0.01595589, 0.00183459, -0.00377916, 
35.99, -0.00926159, 0.00148719, 0.00045366, 0.00869909, -0.01245098, -0.00835227, -0.00284963, -0.0084512, -0.01655314, -0.01158659, -0.00702946, -0.00627566, -0.01041973, -0.01369142, -0.00023095, 0.00058135, 
36.20, -0.010527, 0.0029876, 0.00108409, 0.00899023, -0.00983214, -0.00941912, -0.0062032, -0.01518503, -0.02023821, -0.00627376, -0.00607725, -0.01124793, -0.0090735, -0.01427979, 0.0002773, -0.00006747, 
36.40, -0.00782048, -0.00066974, 0.00076996, 0.00630564, -0.01145229, -0.010646, -0.00491751, -0.01091871, -0.01854099, -0.00335367, -0.01065107, -0.00691525, -0.00960636, -0.0170206, -0.00120797, 0.00294668, 
36.60, -0.01027807, 0.00020958, 0.00256645, 0.00511226, -0.01024783, -0.01138662, -0.00568136, -0.01165671, -0.02217069, -0.00451907, -0.01264316, -0.00827768, -0.00825644, -0.01470745, 0.00309008, -0.00113207, 
36.81, -0.0095493, 0.00028734, 0.00351835, 0.00763185, -0.00831938, -0.01053121, -0.00236428, -0.01191511, -0.02046198, -0.00653375, -0.01315419, -0.00838974, -0.00835471, -0.01664056, -0.00205328, 0.00161043, 
37.01, -0.00904137, 0.00102258, 0.00321066, 0.00250083, -0.01216338, -0.00770955, -0.00386099, -0.0108882, -0.01984898, -0.00867064, -0.01378914, -0.01076129, -0.01182329, -0.01274862, -0.00172232, 0.00018673, 
37.21, -0.00864301, 0.00432367, 0.00254391, 0.00531263, -0.01292194, -0.01051148, -0.00198073, -0.01208024, -0.01960338, -0.008211, -0.01331848, -0.00603612, -0.012783, -0.01454746, -0.00094972, -0.00045536, 
37.40, -0.01005531, -0.00015244, 0.00307388, 0.00846318, -0.00999254, -0.00471098, -0.00199394, -0.01227119, -0.01874609, -0.00568411, -0.00797256, -0.0074387, -0.01116756, -0.0156399, -0.00407338, 0.00075798, 
37.60, -0.01108005, 0.00031006, 0.00052429, 0.00231211, -0.01046846, -0.00701981, -0.00257956, -0.01151935, -0.02299482, -0.00721597, -0.00754832, -0.00663344, -0.01253028, -0.01651434, -0.00261276, -0.0028505, 
37.81, -0.01456496, 0.00176438, 0.0000944, 0.00543836, -0.01182309, -0.01234329, -0.00200652, -0.01400377, -0.02159609, -0.01161472, -0.01351676, -0.0132825, -0.01032801, -0.01715825, 0.00035601, -0.00064388, 
38.01, -0.00936231, 0.00238988, -0.00133621, 0.00850525, -0.01173404, -0.00862049, -0.00394854, -0.01043786, -0.01628519, -0.01133809, -0.00842427, -0.01021087, -0.01181597, -0.0182439, -0.00135153, -0.00156239, 
38.21, -0.00999513, 0.00042666, -0.00277108, 0.00264102, -0.01516668, -0.0087811, -0.00402037, -0.01066692, -0.02022794, -0.00709079, -0.01306042, -0.00859652, -0.01478845, -0.02114213, -0.00206607, -0.00130668, 
38.40, -0.01119581, 0.00198493, 0.00017498, 0.00631589, -0.01175789, -0.01008012, -0.0053989, -0.01413523, -0.02011912, -0.0087478, -0.01070701, -0.01178719, -0.01579287, -0.01559722, 0.00018861, -0.00011822, 
38.60, -0.0081201, 0.0045173, 0.00179742, 0.00775779, -0.00743018, -0.01061975, -0.00511703, -0.01006306, -0.01753686, -0.00820557, -0.00988954, -0.00870954, -0.01266543, -0.01703392, -0.00225936, -0.00169948, 
38.80, -0.01043988, 0.00503914, 0.00266014, 0.00406988, -0.01183198, -0.00787831, -0.0032496, -0.00951688, -0.02037157, -0.00831579, -0.01245004, -0.00732329, -0.01067575, -0.01356599, -0.00170537, 0.00218052, 
38.99, -0.01348993, 0.00243993, 0.00080373, 0.00030111, -0.01092064, -0.00569815, -0.00127115, -0.01107008, -0.02100868, -0.00586571, -0.01202, -0.00668109, -0.0117266, -0.01614381, -0.00139383, -0.00498115, 
39.21, -0.00840152, 0.00253856, 0.00248889, 0.00577433, -0.01025486, -0.00856107, -0.0052913, -0.01052308, -0.01962995, -0.00621993, -0.01353349, -0.00650305, -0.01325272, -0.01548243, -0.00456427, 0.00304941, 
39.40, -0.01121607, 0.00275553, 0.00351239, 0.00573384, -0.00928002, -0.00844999, -0.00565993, -0.00789162, -0.02296819, -0.00817618, -0.01271443, -0.00839892, -0.00929777, -0.01654461, -0.00008413, 0.00102338, 
39.60, -0.00989913, 0.00233377, -0.00180795, 0.00749116, -0.01303076, -0.0110593, -0.00309195, -0.01317689, -0.01949905, -0.00819688, -0.01286416, -0.00807215, -0.01419357, -0.01625401, -0.00179005, -0.00301418, 
39.81, -0.00999994, 0.00206279, 0.00205482, 0.00592635, -0.01047757, -0.00910704, -0.00470244, -0.01568387, -0.02164964, -0.00618969, -0.00800117, -0.00990533, -0.01466012, -0.01577905, -0.00383327, -0.00034347, 
40.01, -0.01312453, -0.00164967, 0.00011823, 0.00007973, -0.00832959, -0.00937169, -0.00466496, -0.01264604, -0.01934566, -0.00526406, -0.01135546, -0.00720479, -0.01256282, -0.01501323, -0.00023219, 0.00147543, 
40.21, -0.00805786, 0.00232775, 0.00145852, 0.0049073, -0.01089379, -0.01065134, -0.00418668, -0.01365703, -0.0213456, -0.01176157, -0.00803317, -0.00810774, -0.01214878, -0.01966199, -0.00235082, -0.00205891, 
40.40, -0.01218445, 0.00085587, 0.0013794, 0.00746857, -0.0101183, -0.00943676, -0.00947202, -0.01091183, -0.02428386, -0.00824139, -0.00798321, -0.00935709, -0.0129499, -0.01634978, -0.00065546, 0.00308509, 
40.60, -0.00845165, 0.00334571, -0.00253772, 0.00833526, -0.01335078, -0.00936445, -0.0019716, -0.01451091, -0.02180872, -0.00463312, -0.01254278, -0.00952916, -0.00978054, -0.01777144, -0.00653956, 0.00014704, 
40.80, -0.00935682, 0.00220969, 0.00174986, 0.00624638, -0.01075559, -0.00927217, -0.00360326, -0.01550437, -0.02229192, -0.00757853, -0.0083655, -0.00914225, -0.01317807, -0.0182412, -0.00031789, -0.0000505, 
41.01, -0.0109013, 0.00244981, -0.00068681, 0.00986145, -0.01298026, -0.0118703, -0.00239479, -0.00863725, -0.02129422, -0.00712218, -0.01125601, -0.00489827, -0.01249755, -0.01987809, -0.00200883, 0.00061963, 
41.21, -0.01057576, 0.00383409, 0.00139035, 0.00814808, -0.01264099, -0.00970954, -0.00610835, -0.00580719, -0.02172323, -0.00605165, -0.01332233, -0.00550334, -0.01358471, -0.01987465, -0.00131118, 0.00347853, 
41.40, -0.00895594, 0.00197447, 0.00201316, 0.00359248, -0.01373588, -0.01085882, -0.0044819, -0.00911912, -0.02128323, -0.00749408, -0.01174835, -0.01034396, -0.01315687, -0.01556705, -0.00342947, -0.00141885, 
41.60, -0.01505774, -0.00021558, -0.00222289, 0.00692754, -0.01111316, -0.00743665, -0.00177931, -0.01299169, -0.02073693, -0.00812876, -0.00989419, -0.00861307, -0.01251751, -0.01799199, 0.00296909, 0.00226848, 
41.80, -0.00862237, 0.00170044, -0.00120011, 0.00585631, -0.01390084, -0.00998566, -0.00014399, -0.01375914, -0.01887043, -0.00464308, -0.01356372, -0.00853752, -0.01362672, -0.01784138, -0.00180209, -0.00071447, 
41.99, -0.0108931, 0.00278142, -0.00135541, 0.00468602, -0.01173576, -0.01179135, -0.00348749, -0.01463395, -0.0199324, -0.00535617, -0.00847635, -0.00870483, -0.01417171, -0.01642725, -0.00018661, 0.00114292, 
42.21, -0.01160212, 0.00095321, 0.00316599, 0.00775379, -0.01034358, -0.01048708, -0.00477714, -0.0164244, -0.02187104, -0.01063955, -0.01093359, -0.01072962, -0.01229261, -0.02149729, -0.00311341, 0.00263869, 
